ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4,arch
20868,Urshifu-Rapid-Strike,Safety Goggles,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect,Zamazenta Rain
20868,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect,Zamazenta Rain
20868,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Will-O-Wisp,Fake Out,Parting Shot,Zamazenta Rain
20868,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect,Zamazenta Rain
20869,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect,NA
20869,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Swords Dance,Spiky Shield,NA
20869,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out,NA
20869,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Fake Out,U-turn,NA
20869,Iron Bundle,Focus Sash,Quark Drive,Ghost,Freeze-Dry,Hydro Pump,Icy Wind,Protect,NA
20869,Raging Bolt,Life Orb,Protosynthesis,Fairy,Thunderbolt,Draco Meteor,Thunderclap,Protect,NA
20870,Koraidon,Focus Sash,Orichalcum Pulse,Fire,Collision Course,Breaking Swipe,Protect,Temper Flare,Koraidon Offense
20870,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem,Koraidon Offense
20870,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Sunny Day,Bleakwind Storm,Taunt,Koraidon Offense
20870,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Sludge Bomb,Protect,Rage Powder,Koraidon Offense
20870,Torkoal,Eject Pack,Drought,Fire,Eruption,Helping Hand,Protect,Overheat,Koraidon Offense
20870,Iron Valiant,Clear Amulet,Quark Drive,Fairy,Wide Guard,Spirit Break,Trick Room,Close Combat,Koraidon Offense
20871,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Perish Song,NA
20871,Groudon,Clear Amulet,Drought,Water,Precipice Blades,Heat Crash,Swords Dance,Protect,NA
20871,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Fake Out,Taunt,Parting Shot,NA
20871,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,U-turn,NA
20871,Roaring Moon,Booster Energy,Protosynthesis,Poison,Knock Off,Snarl,Tailwind,Protect,NA
20871,Rotom-Wash,Safety Goggles,Levitate,Fairy,Thunderbolt,Electroweb,Will-O-Wisp,Eerie Impulse,NA
20872,Terapagos,Power Herb,Tera Shift,Stellar,Tera Starstorm,Earth Power,Meteor Beam,Protect,NA
20872,Wartortle,Eviolite,Rain Dish,Water,Fake Out,Life Dew,Yawn,Helping Hand,NA
20872,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Grassy Glide,Spiky Shield,Follow Me,NA
20872,Flutter Mane,Booster Energy,Protosynthesis,Ghost,Icy Wind,Moonblast,Protect,Taunt,NA
20872,Chi-Yu,Choice Scarf,Beads of Ruin,Dark,Heat Wave,Dark Pulse,Snarl,Overheat,NA
20872,Wo-Chien,Leftovers,Tablets of Ruin,Dark,Snarl,Giga Drain,Ruination,Pollen Puff,NA
20873,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Knock Off,Parting Shot,Zamazenta Rain
20873,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Pollen Puff,Zamazenta Rain
20873,Zamazenta,Rusted Shield,Dauntless Shield,Water,Protect,Iron Defense,Body Press,Heavy Slam,Zamazenta Rain
20873,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Electroweb,Thunderbolt,Zamazenta Rain
20873,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn,Zamazenta Rain
20873,Pelipper,Focus Sash,Drizzle,Stellar,Protect,Hurricane,Weather Ball,Wide Guard,Zamazenta Rain
20874,Calyrex-Ice,Clear Amulet,As One,Dragon,Glacial Lance,High Horsepower,Trick Room,Protect,NA
20874,Garganacl,Covert Cloak,Purifying Salt,Water,Salt Cure,Recover,Iron Defense,Wide Guard,NA
20874,Rillaboom,Assault Vest,Grassy Surge,Normal,Fake Out,Grassy Glide,Grass Pledge,Wood Hammer,NA
20874,Cresselia,Safety Goggles,Levitate,Dark,Lunar Blessing,Trick Room,Skill Swap,Psychic,NA
20874,Empoleon,Leftovers,Competitive,Grass,Water Pledge,Flash Cannon,Yawn,Protect,NA
20874,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Fake Out,Burning Jealousy,U-turn,NA
20875,Zacian,Rusted Sword,Intrepid Sword,Water,Behemoth Blade,Play Rough,Swords Dance,Protect,Zacian Pao
20875,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet,Zacian Pao
20875,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Taunt,Rain Dance,Zacian Pao
20875,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect,Zacian Pao
20875,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Protect,Zacian Pao
20875,Arcanine-Hisui,Choice Band,Intimidate,Grass,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast,Zacian Pao
20876,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect,Terapagos FWG
20876,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Will-O-Wisp,Terapagos FWG
20876,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower,Terapagos FWG
20876,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect,Terapagos FWG
20876,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Shadow Ball,Protect,Terapagos FWG
20876,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Rain Dance,Taunt,Bleakwind Storm,Terapagos FWG
20877,Pawmot,Focus Sash,Volt Absorb,Electric,Fake Out,Double Shock,Close Combat,Revival Blessing,NA
20877,Dondozo,Clear Amulet,Unaware,Grass,Protect,Order Up,Earthquake,Wave Crash,NA
20877,Tatsugiri,Sitrus Berry,Commander,Steel,Muddy Water,Draco Meteor,Icy Wind,Protect,NA
20877,Calyrex-Shadow,Life Orb,As One,Fairy,Astral Barrage,Draining Kiss,Protect,Will-O-Wisp,NA
20877,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Follow Me,Ivy Cudgel,Power Whip,Spiky Shield,NA
20877,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Icy Wind,Bleakwind Storm,Taunt,NA
20878,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Flame Charge,Protect,Koraidon Balance
20878,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Draco Meteor,Flamethrower,Protect,Koraidon Balance
20878,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind,Koraidon Balance
20878,Amoonguss,Rocky Helmet,Regenerator,Water,Sludge Bomb,Spore,Rage Powder,Protect,Koraidon Balance
20878,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,U-turn,Fake Out,Koraidon Balance
20878,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Trick Room,Helping Hand,Koraidon Balance
20879,Miraidon,Life Orb,Hadron Engine,Fairy,Dragon Pulse,Electro Drift,Volt Switch,Protect,MiraiMoona TR
20879,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Hydro Pump,Protect,MiraiMoona TR
20879,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Psychic,Trick Room,Helping Hand,MiraiMoona TR
20879,Orthworm,Leftovers,Earth Eater,Poison,Iron Defense,Body Press,Heavy Slam,Protect,MiraiMoona TR
20879,Ursaluna-Bloodmoon,Silk Scarf,Mind’s Eye,Fairy,Blood Moon,Hyper Voice,Earth Power,Protect,MiraiMoona TR
20879,Urshifu,Assault Vest,Unseen Fist,Poison,Sucker Punch,Wicked Blow,U-turn,Close Combat,MiraiMoona TR
20880,Zamazenta,Rusted Shield,Dauntless Shield,Ghost,Body Press,Iron Defense,Crunch,Protect,Zamazenta FWG
20880,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Fake Out,Knock Off,Parting Shot,Zamazenta FWG
20880,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,High Horsepower,Zamazenta FWG
20880,Raging Bolt,Leftovers,Protosynthesis,Fairy,Electroweb,Thunderclap,Draco Meteor,Protect,Zamazenta FWG
20880,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Protect,Close Combat,Sucker Punch,Zamazenta FWG
20880,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Dazzling Gleam,Shadow Ball,Protect,Zamazenta FWG
20881,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Flame Charge,Protect,Koraidon Balance
20881,Amoonguss,Rocky Helmet,Regenerator,Dark,Sludge Bomb,Spore,Rage Powder,Protect,Koraidon Balance
20881,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Flamethrower,Protect,Koraidon Balance
20881,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,U-turn,Koraidon Balance
20881,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind,Koraidon Balance
20881,Farigiraf,Sitrus Berry,Armor Tail,Fire,Psychic,Dazzling Gleam,Helping Hand,Trick Room,Koraidon Balance
20882,Calyrex-Ice,Clear Amulet,As One,Grass,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Balanced
20882,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Parting Shot,Flare Blitz,Knock Off,Calyice Balanced
20882,Amoonguss,Rocky Helmet,Regenerator,Dark,Spore,Rage Powder,Pollen Puff,Protect,Calyice Balanced
20882,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect,Calyice Balanced
20882,Urshifu,Focus Sash,Unseen Fist,Dark,Sucker Punch,Wicked Blow,Close Combat,Detect,Calyice Balanced
20882,Raging Bolt,Assault Vest,Protosynthesis,Electric,Volt Switch,Draco Meteor,Electroweb,Thunderclap,Calyice Balanced
20883,Dondozo,Leftovers,Unaware,Bug,Protect,Wave Crash,Yawn,Bulldoze,Zamazenta Tinglu
20883,Ting-Lu,Sitrus Berry,Vessel of Ruin,Water,Ruination,Sand Tomb,Snarl,Taunt,Zamazenta Tinglu
20883,Zamazenta,Rusted Shield,Dauntless Shield,Water,Body Press,Behemoth Bash,Coaching,Wide Guard,Zamazenta Tinglu
20883,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Protect,Icicle Crash,Sacred Sword,Sucker Punch,Zamazenta Tinglu
20883,Rillaboom,Miracle Seed,Grassy Surge,Grass,Protect,Wood Hammer,Grassy Glide,Fake Out,Zamazenta Tinglu
20883,Dragonite,Assault Vest,Inner Focus,Flying,Extreme Speed,Scale Shot,Breaking Swipe,Tera Blast,Zamazenta Tinglu
20884,Terapagos,Leftovers,Tera Shift,Stellar,Calm Mind,Tera Starstorm,Earth Power,Protect,Terapagos FWG
20884,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Parting Shot,Will-O-Wisp,Terapagos FWG
20884,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn,Terapagos FWG
20884,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect,Terapagos FWG
20884,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Taunt,Protect,Terapagos FWG
20884,Tornadus,Focus Sash,Prankster,Ghost,Rain Dance,Tailwind,Bleakwind Storm,Protect,Terapagos FWG
20885,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Rain Dance,Kyogre Doble Tempo
20885,Kyogre,Mystic Water,Drizzle,Water,Water Spout,Ice Beam,Origin Pulse,Protect,Kyogre Doble Tempo
20885,Farigiraf,Throat Spray,Armor Tail,Grass,Hyper Voice,Psychic Noise,Imprison,Trick Room,Kyogre Doble Tempo
20885,Ogerpon,Life Orb,Defiant,Grass,Ivy Cudgel,Superpower,Taunt,Spiky Shield,Kyogre Doble Tempo
20885,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Will-O-Wisp,Fake Out,Parting Shot,Kyogre Doble Tempo
20885,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Draco Meteor,Thunderclap,Snarl,Kyogre Doble Tempo
20886,Zamazenta,Rusted Shield,Dauntless Shield,Fairy,Protect,Heavy Slam,Body Press,Iron Defense,Zamazenta Rain
20886,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Tailwind,Zamazenta Rain
20886,Amoonguss,Sitrus Berry,Regenerator,Water,Clear Smog,Spore,Pollen Puff,Rage Powder,Zamazenta Rain
20886,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out,Zamazenta Rain
20886,Raging Bolt,Assault Vest,Protosynthesis,Electric,Electroweb,Thunderclap,Snarl,Draco Meteor,Zamazenta Rain
20886,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn,Zamazenta Rain
20887,Miraidon,Magnet,Hadron Engine,Electric,Protect,Electro Drift,Volt Switch,Draco Meteor,Miraidon Toolbox
20887,Iron Bundle,Focus Sash,Quark Drive,Ghost,Protect,Icy Wind,Freeze-Dry,Encore,Miraidon Toolbox
20887,Incineroar,Safety Goggles,Intimidate,Fairy,Flare Blitz,Will-O-Wisp,Fake Out,Parting Shot,Miraidon Toolbox
20887,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,U-turn,Surging Strikes,Aqua Jet,Close Combat,Miraidon Toolbox
20887,Pelipper,Covert Cloak,Drizzle,Grass,Wide Guard,Tailwind,Weather Ball,Hurricane,Miraidon Toolbox
20887,Iron Treads,Assault Vest,Quark Drive,Stellar,High Horsepower,Iron Head,Volt Switch,Knock Off,Miraidon Toolbox
20888,Urshifu,Focus Sash,Unseen Fist,Stellar,Wicked Blow,Detect,Close Combat,Sucker Punch,NA
20888,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Extreme Speed,Stomping Tantrum,Snarl,NA
20888,Farigiraf,Safety Goggles,Armor Tail,Fairy,Helping Hand,Trick Room,Dazzling Gleam,Psychic,NA
20888,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderclap,Thunderbolt,Protect,Draco Meteor,NA
20888,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me,NA
20888,Terapagos,Power Herb,Tera Shift,Stellar,Tera Starstorm,Meteor Beam,Earth Power,Protect,NA
20889,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Fire Punch,Shadow Claw,Protect,NA
20889,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Protect,Ice Spinner,Sacred Sword,NA
20889,Roaring Moon,Booster Energy,Protosynthesis,Fire,Knock Off,Acrobatics,Tailwind,Protect,NA
20889,Amoonguss,Mental Herb,Regenerator,Water,Spore,Rage Powder,Sludge Bomb,Pollen Puff,NA
20889,Gholdengo,Life Orb,Good as Gold,Normal,Make It Rain,Shadow Ball,Protect,Nasty Plot,NA
20889,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield,NA
20890,Calyrex-Shadow,Focus Sash,As One,Fairy,Astral Barrage,Psyshock,Protect,Nasty Plot,Calyshadow Offense
20890,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Will-O-Wisp,Fake Out,Knock Off,Calyshadow Offense
20890,Rillaboom,Assault Vest,Grassy Surge,Water,Fake Out,Grassy Glide,Wood Hammer,U-turn,Calyshadow Offense
20890,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Calm Mind,Protect,Dragon Pulse,Calyshadow Offense
20890,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Close Combat,Aqua Jet,Calyshadow Offense
20890,Tornadus,Covert Cloak,Prankster,Dark,Protect,Tailwind,Taunt,Bleakwind Storm,Calyshadow Offense
20891,Calyrex-Shadow,Focus Sash,As One,Fairy,Protect,Astral Barrage,Psyshock,Nasty Plot,Calyshadow Offense
20891,Raging Bolt,Leftovers,Protosynthesis,Fairy,Calm Mind,Thunderclap,Dragon Pulse,Protect,Calyshadow Offense
20891,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off,Calyshadow Offense
20891,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect,Calyshadow Offense
20891,Rillaboom,Assault Vest,Grassy Surge,Water,Fake Out,Wood Hammer,U-turn,Grassy Glide,Calyshadow Offense
20891,Tornadus,Covert Cloak,Prankster,Dark,Protect,Tailwind,Taunt,Bleakwind Storm,Calyshadow Offense
20892,Miraidon,Life Orb,Hadron Engine,Grass,Volt Switch,Electro Drift,Draco Meteor,Protect,Miraidon Toolbox
20892,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Protect,Encore,Miraidon Toolbox
20892,Incineroar,Assault Vest,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,U-turn,Miraidon Toolbox
20892,Farigiraf,Throat Spray,Armor Tail,Normal,Trick Room,Hyper Voice,Protect,Shadow Ball,Miraidon Toolbox
20892,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Rain Dance,Bleakwind Storm,Protect,Miraidon Toolbox
20892,Iron Valiant,Clear Amulet,Quark Drive,Grass,Close Combat,Spirit Break,Protect,Wide Guard,Miraidon Toolbox
20893,Zamazenta,Rusted Shield,Dauntless Shield,Water,Behemoth Bash,Body Press,Iron Defense,Protect,Zamazenta Rain
20893,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Knock Off,Zamazenta Rain
20893,Pelipper,Focus Sash,Drizzle,Dark,Hurricane,Weather Ball,Wide Guard,Protect,Zamazenta Rain
20893,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Pollen Puff,Rage Powder,Protect,Zamazenta Rain
20893,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Draco Meteor,Electroweb,Snarl,Zamazenta Rain
20893,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,Zamazenta Rain
20894,Incineroar,Sitrus Berry,Intimidate,Ghost,Will-O-Wisp,Knock Off,Fake Out,Parting Shot,Calyshadow Offense
20894,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out,Calyshadow Offense
20894,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,Calyshadow Offense
20894,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Calm Mind,Thunderclap,Dragon Pulse,Calyshadow Offense
20894,Calyrex-Shadow,Focus Sash,As One,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect,Calyshadow Offense
20894,Kingambit,Safety Goggles,Defiant,Dark,Iron Head,Kowtow Cleave,Sucker Punch,Protect,Calyshadow Offense
20895,Kyogre,Mystic Water,Drizzle,Water,Water Spout,Ice Beam,Origin Pulse,Protect,Kyogre FWG
20895,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Rain Dance,Tailwind,Protect,Kyogre FWG
20895,Archaludon,Assault Vest,Stamina,Grass,Electro Shot,Flash Cannon,Draco Meteor,Body Press,Kyogre FWG
20895,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,Taunt,Kyogre FWG
20895,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Sludge Bomb,Earth Power,Protect,Kyogre FWG
20895,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Parting Shot,Will-O-Wisp,Kyogre FWG
20896,Calyrex-Shadow,Focus Sash,As One,Ghost,Astral Barrage,Protect,Expanding Force,Shadow Ball,Calyshadow Psyspam
20896,Indeedee-F,Terrain Extender,Psychic Surge,Grass,Imprison,Helping Hand,Follow Me,Trick Room,Calyshadow Psyspam
20896,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me,Calyshadow Psyspam
20896,Iron Bundle,Booster Energy,Quark Drive,Water,Hydro Pump,Freeze-Dry,Icy Wind,Protect,Calyshadow Psyspam
20896,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Icy Wind,Bleakwind Storm,Protect,Calyshadow Psyspam
20896,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,Calyshadow Psyspam
20897,Rillaboom,Miracle Seed,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,Taunt,Terapagos FWG
20897,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Fake Out,Parting Shot,Terapagos FWG
20897,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn,Terapagos FWG
20897,Comfey,Mental Herb,Triage,Steel,Draining Kiss,Floral Healing,Helping Hand,Protect,Terapagos FWG
20897,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect,Terapagos FWG
20897,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic Noise,Helping Hand,Trick Room,Protect,Terapagos FWG
20898,Ho-Oh,Clear Amulet,Regenerator,Grass,Sacred Fire,Brave Bird,Tailwind,Recover,NA
20898,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Light Screen,Reflect,Parting Shot,NA
20898,Rillaboom,Miracle Seed,Grassy Surge,Fire,U-turn,Wood Hammer,Grassy Glide,Knock Off,NA
20898,Urshifu-Rapid-Strike,Choice Band,Unseen Fist,Water,Aqua Jet,Close Combat,Detect,Surging Strikes,NA
20898,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Mystical Fire,NA
20898,Hitmontop,Sitrus Berry,Intimidate,Steel,Close Combat,Fake Out,Sunny Day,Wide Guard,NA
20899,Pelipper,Rocky Helmet,Drizzle,Stellar,Hurricane,Weather Ball,Tailwind,Wide Guard,NA
20899,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect,NA
20899,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Protect,Rage Powder,Pollen Puff,NA
20899,Incineroar,Safety Goggles,Intimidate,Fairy,Fake Out,Knock Off,Will-O-Wisp,Parting Shot,NA
20899,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,NA
20899,Rayquaza,Clear Amulet,Air Lock,Normal,Extreme Speed,Dragon Ascent,Protect,Swords Dance,NA
20900,Incineroar,Safety Goggles,Intimidate,Ghost,U-turn,Fake Out,Knock Off,Flare Blitz,Calyice Balanced
20900,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect,Calyice Balanced
20900,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover,Calyice Balanced
20900,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect,Calyice Balanced
20900,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl,Calyice Balanced
20900,Calyrex-Ice,Leftovers,As One,Grass,Iron Defense,Body Press,Glacial Lance,Trick Room,Calyice Balanced
20901,Calyrex-Shadow,Focus Sash,As One,Ghost,Protect,Astral Barrage,Psyshock,Nasty Plot,Calyshadow Offense
20901,Incineroar,Safety Goggles,Intimidate,Ghost,Will-O-Wisp,Knock Off,Parting Shot,Fake Out,Calyshadow Offense
20901,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Grassy Glide,Fake Out,Calyshadow Offense
20901,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Sludge Bomb,Rage Powder,Spore,Calyshadow Offense
20901,Urshifu-Rapid-Strike,Splash Plate,Unseen Fist,Steel,Detect,Surging Strikes,Close Combat,Aqua Jet,Calyshadow Offense
20901,Raging Bolt,Zap Plate,Protosynthesis,Fairy,Protect,Thunderbolt,Thunderclap,Dragon Pulse,Calyshadow Offense
20902,Calyrex-Shadow,Safety Goggles,As One,Fairy,Astral Barrage,Expanding Force,Draining Kiss,Protect,Calyshadow Psyspam
20902,Murkrow,Eviolite,Prankster,Ghost,Foul Play,Tailwind,Quash,Haze,Calyshadow Psyspam
20902,Indeedee-F,Rocky Helmet,Psychic Surge,Grass,Dazzling Gleam,Follow Me,Helping Hand,Trick Room,Calyshadow Psyspam
20902,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Overheat,Heat Wave,Dark Pulse,Snarl,Calyshadow Psyspam
20902,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Taunt,Close Combat,Detect,Calyshadow Psyspam
20902,Raging Bolt,Assault Vest,Protosynthesis,Water,Thunderbolt,Draco Meteor,Thunderclap,Snarl,Calyshadow Psyspam
20903,Calyrex-Shadow,Focus Sash,As One,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect,Calyshadow Offense
20903,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect,Calyshadow Offense
20903,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Parting Shot,Will-O-Wisp,Fake Out,Calyshadow Offense
20903,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Wood Hammer,Grassy Glide,Calyshadow Offense
